rota	NN	1	08335414	(Roman Catholic Church) the supreme ecclesiastical tribunal for cases appealed to the Holy See from diocesan courts
spirochaetales	NN	1	01381399	higher bacteria; slender spiral rodlike forms
quadrivium	NN	1	06172294	(Middle Ages) a higher division of the curriculum in a medieval university involving arithmetic and music and geometry and astronomy
prunellidae	NN	1	01526925	hedge sparrow
venushair	NN	1	13207094	delicate maidenhair fern with slender shining black leaf stalks; cosmopolitan
joint chiefs of staff	NN	1	08128159	the executive agency that advises the President on military questions; composed of the chiefs of the United States Army and the United States Navy and the United States Air Force and the commandant of the United States Marine Corps
mentholated salve	NN	1	03746994	a salve containing menthol
sword fern	NN	1	13204826	any of several tropical ferns having more or less sword-shaped fronds including one from which the Boston fern developed
lophosoriaceae	NN	1	13203251	very small family of tree ferns
genus asimina	NN	1	11695485	pawpaw
genus woodsia	NN	1	13201725	genus of small to medium-sized usually rock-inhabiting ferns of temperate and cold regions; in some classification systems placed in Polypodiaceae
ten-day fern	NN	1	13200986	widely distributed fern of tropical southern hemisphere having leathery pinnatifid fronds
rumohra	NN	1	13200806	leatherleaf ferns: in some classifications included in genus Polystichum
egyptian pea	NN	1	12515711	Asiatic herb cultivated for its short pods with one or two edible seeds
polystichum acrostichoides	NN	1	13199717	North American evergreen fern having pinnate leaves and dense clusters of lance-shaped fronds
shoo fly	NN	1	12907057	coarse South American herb grown for its blue-and-white flowers followed by a bladderlike fruit enclosing a dry berry
mockingbird	NN	1	01586941	long-tailed grey-and-white songbird of the southern United States able to mimic songs of other birds
creek confederacy	NN	1	08303862	a North American Indian confederacy organized by the Muskogee that dominated the southeastern part of the United States before being removed to Oklahoma
innocent xi	NN	1	11072396	Italian pope from 1676 to 1689 whose papacy was marked by the struggle with Louis XIV of France over papal authority over French Catholics; known for saintliness and canonized in 1956 (1611-1689)
onoclea	NN	1	13198728	one species: sensitive fern; in some classifications included in Polypodiaceae
common roundworm	NN	1	01930852	intestinal parasite of humans and pigs
pretend	NN	1	00755500	the enactment of a pretense; "it was just pretend"
lateran	NN	1	08807554	the site in Rome containing the church of Rome and the Lateran Palace
olfersia	NN	1	13198354	genus of fern having only one species
viverricula	NN	1	02135726	a genus of Viverridae
pteretis	NN	1	13197800	small genus sometimes included in genus Onoclea; in some classifications both genera are placed in Polypodiaceae
quicky	NN	1	00268457	hurried repair
ladder	NN	1	03632277	steps consisting of two parallel members connected by rungs; for climbing up or down
home help	NN	1	10181990	a person hired to help in another's home (especially one employed by a local authority to help the infirm with domestic work)
plant hormone	NN	1	14744841	(botany) a plant product that acts like a hormone
perseveration	NN	1	06200010	the tendency for a memory or idea to persist or recur without any apparent stimulus for it
red oak	NN	1	12271643	any of numerous American oaks having 4 stamens in each floret, acorns requiring two years to mature and leaf veins usually extending beyond the leaf margin to form points or bristles
oscillation	NN	1	13527965	the process of oscillating between states
lady fern	NN	1	13194572	most widely grown fern of the genus Athyrium for its delicate foliage
myrsine	NN	1	12097013	evergreen trees and shrubs having aromatic foliage; Africa; Asia (New Zealand)
red flag	NN	1	07265619	a flag that serves as a warning signal; "we didn't swim at the beach because the red flag was up"
gloating	NN	1	07532276	malicious satisfaction
genus cibotium	NN	1	13190917	in some classification systems placed in family Cyatheaceae: ornamental tree ferns with coarse gracefully drooping fronds
dividend	NN	1	13408023	that part of the earnings of a corporation that is distributed to its shareholders; usually paid quarterly
interview	NN	1	07196075	the questioning of a person (or a conversation in which information is elicited); often conducted by journalists; "my interviews with teenagers revealed a weakening of religious bonds"
genus dennstaedtia	NN	1	13189222	chiefly terrestrial ferns; in some classification systems placed in family Polypodiaceae
hare's-foot fern	NN	1	13188268	either of two ferns of the genus Davallia having a soft grey hairy rootstock
modeller	NN	1	10325774	a person who creates models
argentine republic	NN	1	08711974	a republic in southern South America; second largest country in South America
pouched rat	NN	1	02353861	burrowing rodent of the family Geomyidae having large external cheek pouches; of Central America and southwestern North America
unessential	JJ	1	00902652	not basic or fundamental
subfamily dorylinae	NN	1	02220393	army ants
tether	NN	1	03652932	restraint consisting of a rope (or light chain) used to restrain an animal
composite plant	NN	1	11915214	considered the most highly evolved dicotyledonous plants, characterized by florets arranged in dense heads that resemble single flowers
phyllitis scolopendrium	NN	1	13183056	Eurasian fern with simple lanceolate fronds
thuggery	NN	1	00775006	violent or brutal acts as of thugs
economic policy	NN	1	06656741	a government policy for maintaining economic growth and tax revenues
plot of land	NN	1	08674739	a small area of ground covered by specific vegetation; "a bean plot"; "a cabbage patch"; "a briar patch"
cow dung	NN	1	09243906	a piece of dried bovine dung
family aspleniaceae	NN	1	13179972	one of a number of families into which Polypodiaceae has been subdivided in some classification systems; includes genera Asplenium, Pleurosorus, Schaffneria
stay in place	VB	1	01848355	be stationary   intended to attract notice and impress others; "an ostentatious sable coat"
microsorium	NN	1	13176523	tropical usually epiphytic ferns; Africa to Asia and Polynesia to Australia
genus arctostaphylos	NN	1	12231031	bearberry; manzanita
behavior therapy	NN	1	00700979	psychotherapy that seeks to extinguish or inhibit abnormal or maladaptive behavior by reinforcing desired behavior and extinguishing undesired behavior
genus aglaomorpha	NN	1	13174206	epiphytic ferns of tropical Asia
knee piece	NN	1	03623338	armor plate that protects the knee
compliant	JJ	1	00696518	disposed or willing to comply; "children compliant with the parental will"
antitumour	JJ	1	02629410	used in the treatment of cancer; "anticancer drug"; "an antineoplastic effect"
security service	NN	1	08347206	the government agency in the United Kingdom that is responsible for internal security and counterintelligence on British territory
genus ceratopteris	NN	1	13171649	water ferns
genus diplopterygium	NN	1	13170661	scandent thicket-forming ferns of Asia to western Pacific
telex	VB	1	00790965	communicate by telex; "We telexed the information to our sister company"
polypodiales	NN	1	13169674	true (leptosporangiate) ferns
fern family	NN	1	13166338	families of ferns and fern allies
slip on	VB	1	00051170	put on with ease or speed; "slip into something more comfortable after work"; "slip on one's shoes"
physiologist	NN	1	10429965	a biologist specializing in physiology
lithium	NN	1	14643793	a soft silver-white univalent element of the alkali metal group; the lightest metal known; occurs in several minerals
naticidae	NN	1	01947874	moonshells
genus dryopteris	NN	1	13192898	large widespread genus of medium-sized terrestrial ferns; in some classification systems placed in Polypodiaceae
bark	NN	1	13162297	tough protective covering of the woody stems and roots of trees and other woody plants
